"","pct_nda.spec1","pct_upa.spec1","state_name","pc_name","ac_name","ac_num","total_ac_votes","pct_nda.spec3","pct_upa.spec3","pct_oth.spec3","num_spec3_2014","voteshare_spec3_2014","voteshare_spec3_2014_0.1","voteshare_spec3_2014_0.2","voteshare_spec3_2014_0.3","voteshare_spec3_2014_0.4","voteshare_spec3_2014_0.5","voteshare_spec3_2014_0.6","voteshare_spec3_2014_0.7","voteshare_spec3_2014_0.8","voteshare_spec3_2014_0.9","voteshare_spec3_2009","voteshare_spec3_2009_0.1","voteshare_spec3_2009_0.2","voteshare_spec3_2009_0.3","voteshare_spec3_2009_0.4","voteshare_spec3_2009_0.5","voteshare_spec3_2009_0.6","voteshare_spec3_2009_0.7","voteshare_spec3_2009_0.8","voteshare_spec3_2009_0.9","station_name1","station_type1","station_kw1","station_state1","spot_lang1","station_block1","treat1","camp_date1","station_buffer_km1","camp_lag1","station_id1","eligible1","station_name2","station_type2","station_kw2","station_state2","spot_lang2","station_block2","treat2","camp_date2","station_buffer_km2","camp_lag2","station_id2","eligible2","station_name3","station_type3","station_kw3","station_state3","spot_lang3","station_block3","treat3","camp_date3","station_buffer_km3","camp_lag3","station_id3","eligible3","state_code","pc_num","station_lon","station_lat","illit_pc","rural_pc","scst_pc","pc_type","schedule_num","poll_date","xcoord","ycoord","num_eligible","prob_treatany","treatany","wgt_treatany","num_eligible1","num_eligible2","num_eligible3"
"331",NA,NA,"Madhya Pradesh","MANDSOUR","GAROTH",227,136795,0.75,0.138888888888889,0,2,91.9529222559304,91.9529222559304,59.0452867429365,59.0452867429365,59.0452867429365,59.0452867429365,59.0452867429365,59.0452867429365,0,0,92.3031712991307,92.3031712991307,42.7868250275499,42.7868250275499,42.7868250275499,42.7868250275499,42.7868250275499,42.7868250275499,0,0,"Jhalawar","FM",6,"Rajasthan","Hindi",2,1,2014-04-15,75,9,34,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,23,0,0,42.0074424743652,81.3671112060547,20.3348388671875,"GEN","6",2014-04-24,75.6766662597656,24.4549598693848,1,0.5,1,2,1,0,0
"332",NA,NA,"Madhya Pradesh","MANDSOUR","JAWAD",230,112551,0.75,0.138888888888889,0,2,92.9623015344155,92.9623015344155,60.498796101323,60.498796101323,60.498796101323,60.498796101323,60.498796101323,60.498796101323,0,0,93.8126467724383,93.8126467724383,40.5306718597858,40.5306718597858,40.5306718597858,40.5306718597858,40.5306718597858,40.5306718597858,0,0,"Chittorgarh","FM",10,"Rajasthan","Hindi",2,0,2014-04-15,100,9,37,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,23,0,0,44.8930549621582,83.3627777099609,30.1724796295166,"GEN","6",2014-04-24,75.0709762573242,24.7839965820312,1,0.5,0,2,1,0,0
"333",NA,NA,"Madhya Pradesh","MANDSOUR","MALHARGARH (SC)",225,162214,0.75,0.138888888888889,0,2,94.8432317802409,94.8432317802409,59.2051240953309,59.2051240953309,59.2051240953309,59.2051240953309,59.2051240953309,59.2051240953309,0,0,92.3631407976275,92.3631407976275,45.5537365754986,45.5537365754986,45.5537365754986,45.5537365754986,45.5537365754986,45.5537365754986,0,0,"Chittorgarh","FM",10,"Rajasthan","Hindi",2,0,2014-04-15,100,9,37,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,23,0,0,32.4699440002441,57.8858337402344,17.7372550964355,"GEN","6",2014-04-24,75.1442489624023,24.1412792205811,1,0.5,0,2,1,0,0
"334",NA,NA,"Madhya Pradesh","MANDSOUR","MANASA",228,123968,0.75,0.138888888888889,0,2,93.1337119256582,93.1337119256582,60.7826213216314,60.7826213216314,60.7826213216314,60.7826213216314,60.7826213216314,60.7826213216314,0,0,93.2377372377898,93.2377372377898,42.9985279428001,42.9985279428001,42.9985279428001,42.9985279428001,42.9985279428001,42.9985279428001,0,0,"Chittorgarh","FM",10,"Rajasthan","Hindi",2,0,2014-04-15,100,9,37,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,23,0,0,42.7549438476562,78.7430725097656,19.7782764434814,"GEN","6",2014-04-24,75.3312301635742,24.5220184326172,1,0.5,0,2,1,0,0
"335",NA,NA,"Madhya Pradesh","MANDSOUR","NEEMUCH",229,147634,0.75,0.138888888888889,0,2,95.1372989961662,95.1372989961662,63.8917864448569,63.8917864448569,63.8917864448569,63.8917864448569,63.8917864448569,63.8917864448569,0,0,95.5610922416875,95.5610922416875,44.2561226313908,44.2561226313908,44.2561226313908,44.2561226313908,44.2561226313908,44.2561226313908,0,0,"Chittorgarh","FM",10,"Rajasthan","Hindi",2,0,2014-04-15,100,9,37,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,23,0,0,31.1102676391602,46.3253440856934,20.1862907409668,"GEN","6",2014-04-24,74.9271926879883,24.4193439483643,1,0.5,0,2,1,0,0
"336",1,0,"Madhya Pradesh","RAJGARH","CHACHODA",30,102947,0.75,0.138888888888889,0,2,94.1261037232751,94.1261037232751,58.4805773844794,58.4805773844794,58.4805773844794,58.4805773844794,58.4805773844794,58.4805773844794,0,0,92.2626999314005,92.2626999314005,54.2892732064845,54.2892732064845,54.2892732064845,54.2892732064845,54.2892732064845,54.2892732064845,0,0,"Guna","FM",6,"Madhya Pradesh","Hindi",2,0,2014-04-15,75,2,38,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,20,0,0,49.4308738708496,82.8398284912109,29.945520401001,"GEN","5",2014-04-17,77.0453338623047,24.2325210571289,1,0.5,0,2,1,0,0
"337",1,0,"Madhya Pradesh","RAJGARH","KHILCHIPUR",163,135080,0.75,0.138888888888889,0,2,96.2140953509032,96.2140953509032,58.2528871779686,58.2528871779686,58.2528871779686,58.2528871779686,58.2528871779686,58.2528871779686,0,0,96.3117744610282,96.3117744610282,40.4864566058596,40.4864566058596,40.4864566058596,40.4864566058596,40.4864566058596,40.4864566058596,0,0,"Jhalawar","FM",6,"Rajasthan","Hindi",2,1,2014-04-15,75,2,34,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,20,0,0,50.1610107421875,84.3746109008789,22.1705265045166,"GEN","5",2014-04-17,76.406135559082,24.0442199707031,1,0.5,1,2,1,0,0
"338",1,0,"Madhya Pradesh","RAJGARH","RAGHOGARH",31,113759,0.75,0.138888888888889,0,2,94.8540335270176,94.8540335270176,52.1831239726088,52.1831239726088,52.1831239726088,52.1831239726088,52.1831239726088,52.1831239726088,0,0,93.006209589655,93.006209589655,54.1194545803726,54.1194545803726,54.1194545803726,54.1194545803726,54.1194545803726,54.1194545803726,0,0,"Guna","FM",6,"Madhya Pradesh","Hindi",2,0,2014-04-15,75,2,38,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,20,0,0,46.6610984802246,61.2442893981934,26.3976249694824,"GEN","5",2014-04-17,77.2966003417969,24.3599109649658,1,0.5,0,2,1,0,0
"339",1,0.333333333333333,"Madhya Pradesh","RATLAM (ST)","RATLAM CITY",220,130892,0.75,0.138888888888889,0,2,97.5644042416649,97.5644042416649,70.097484949424,70.097484949424,70.097484949424,70.097484949424,70.097484949424,70.097484949424,0,0,97.5097113199336,97.5097113199336,51.814122918715,51.814122918715,51.814122918715,51.814122918715,51.814122918715,51.814122918715,0,0,"Banswara","FM",6,"Rajasthan","Hindi",2,1,2014-04-15,75,9,29,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,24,0,0,34.2033195495605,47.3915786743164,32.6415252685547,"ST","6",2014-04-24,75.028678894043,23.3232688903809,1,0.5,1,2,1,0,0
"340",1,0.333333333333333,"Madhya Pradesh","RATLAM (ST)","SAILANA (ST)",221,131135,0.75,0.138888888888889,0,2,84.1056926068555,84.1056926068555,36.5379189384985,36.5379189384985,36.5379189384985,36.5379189384985,36.5379189384985,36.5379189384985,0,0,77.7399662293804,77.7399662293804,30.5442265229251,30.5442265229251,30.5442265229251,30.5442265229251,30.5442265229251,30.5442265229251,0,0,"Banswara","FM",6,"Rajasthan","Hindi",2,1,2014-04-15,75,9,29,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,24,0,0,65.7753143310547,100,95.9148101806641,"ST","6",2014-04-24,74.7686080932617,23.3513412475586,1,0.5,1,2,1,0,0
"341",1,0.333333333333333,"Madhya Pradesh","RATLAM (ST)","THANDLA (ST)",194,132610,0.75,0.138888888888889,0,2,91.1703491441068,91.1703491441068,48.4691953849634,48.4691953849634,48.4691953849634,48.4691953849634,48.4691953849634,48.4691953849634,0,0,90.5459981434375,90.5459981434375,40.0004822240172,40.0004822240172,40.0004822240172,40.0004822240172,40.0004822240172,40.0004822240172,0,0,"Banswara","FM",6,"Rajasthan","Hindi",2,1,2014-04-15,75,9,29,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,23,24,0,0,66.7968139648438,91.3600387573242,90.623046875,"ST","6",2014-04-24,74.5754318237305,23.0299320220947,1,0.5,1,2,1,0,0
