"","state_name","pc_name","ac_name","ac_num","total_ac_votes","num_spec2_2014","voteshare_spec2_2014","voteshare_spec2_2014_0.1","voteshare_spec2_2014_0.2","voteshare_spec2_2014_0.3","voteshare_spec2_2014_0.4","voteshare_spec2_2014_0.5","voteshare_spec2_2014_0.6","voteshare_spec2_2014_0.7","voteshare_spec2_2014_0.8","voteshare_spec2_2014_0.9","voteshare_spec2_2009","voteshare_spec2_2009_0.1","voteshare_spec2_2009_0.2","voteshare_spec2_2009_0.3","voteshare_spec2_2009_0.4","voteshare_spec2_2009_0.5","voteshare_spec2_2009_0.6","voteshare_spec2_2009_0.7","voteshare_spec2_2009_0.8","voteshare_spec2_2009_0.9","station_name2","station_type2","station_kw2","station_state2","spot_lang2","station_block2","treat2","camp_date2","station_buffer_km2","camp_lag2","station_id2","eligible2","station_name3","station_type3","station_kw3","station_state3","spot_lang3","station_block3","treat3","camp_date3","station_buffer_km3","camp_lag3","station_id3","eligible3","state_code","pc_num","station_lon","station_lat","illit_pc","rural_pc","scst_pc","pc_type","schedule_num","poll_date","xcoord","ycoord","num_eligible","prob_treatany","treatany","wgt_treatany","num_eligible1","num_eligible2","num_eligible3"
"129","Bihar","Jahanabad","Arwal",214,121508,1,0.245251341475458,0.245251341475458,0.245251341475458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,36,0,0,41.8904113769531,100,21.9368743896484,"GEN","5",2014-04-17,84.5932922363281,25.1755352020264,1,0.5,1,2,1,0,0
"130","Bihar","Karakat","Dehri",212,130502,1,26.3076427947464,26.3076427947464,0,0,0,0,0,0,0,0,39.5628302082254,39.5628302082254,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,35,0,0,39.7361526489258,100,23.3226509094238,"GEN","3B",2014-04-10,84.1801681518555,24.9479751586914,1,0.5,1,2,1,0,0
"131","Bihar","Karakat","Goh",219,137943,1,34.4751092842696,34.4751092842696,0,0,0,0,0,0,0,0,46.3424305810276,46.3424305810276,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,35,0,0,46.3378829956055,100,19.6002559661865,"GEN","3B",2014-04-10,84.6128692626953,24.9853630065918,1,0.5,1,2,1,0,0
"132","Bihar","Karakat","Karakat",213,132654,1,30.8509355164563,30.8509355164563,0,0,0,0,0,0,0,0,45.5380408397816,45.5380408397816,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,35,0,0,37.5373687744141,70.3695755004883,17.4114265441895,"GEN","3B",2014-04-10,84.2776794433594,25.1731948852539,1,0.5,1,2,1,0,0
"133","Bihar","Karakat","Nabinagar",221,120888,1,26.4550658460724,26.4550658460724,0,0,0,0,0,0,0,0,46.5516668328514,46.5516668328514,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,35,0,0,42.2446899414062,92.1424713134766,25.3410472869873,"GEN","3B",2014-04-10,84.1880569458008,24.7647724151611,1,0.5,1,2,1,0,0
"134","Bihar","Karakat","Nokha",211,123538,1,29.7487412779873,29.7487412779873,0,0,0,0,0,0,0,0,41.9602840402353,41.9602840402353,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,35,0,0,37.1358680725098,100,17.2589836120605,"GEN","3B",2014-04-10,84.2044982910156,25.0764102935791,1,0.5,1,2,1,0,0
"135","Bihar","Karakat","Obra",220,144275,1,29.1623635418472,29.1623635418472,0,0,0,0,0,0,0,0,37.4934641837268,37.4934641837268,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,35,0,0,42.1210136413574,74.6855239868164,21.4131698608398,"GEN","3B",2014-04-10,84.4180374145508,24.9769630432129,1,0.5,1,2,1,0,0
"136","Bihar","Sasaram (SC) (SC)","Bhabua",205,132924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,34,0,0,42.1520042419434,83.3535690307617,22.2379245758057,"SC","3B",2014-04-10,83.6631698608398,25.0153064727783,1,0.5,1,2,1,0,0
"137","Bihar","Sasaram (SC) (SC)","Chainpur",206,145643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,34,0,0,55.462345123291,100,64.9124374389648,"SC","3B",2014-04-10,83.543830871582,24.8526210784912,1,0.5,1,2,1,0,0
"138","Bihar","Sasaram (SC) (SC)","Chenari (SC) (SC)",207,131302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,34,0,0,45.2300415039062,94.7657699584961,26.3559131622314,"SC","3B",2014-04-10,83.8509521484375,24.7321376800537,1,0.5,1,2,1,0,0
"139","Bihar","Sasaram (SC) (SC)","Kargahar",209,147238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,34,0,0,37.3432807922363,100,21.2811336517334,"SC","3B",2014-04-10,83.9274063110352,25.1314964294434,1,0.5,1,2,1,0,0
"140","Bihar","Sasaram (SC) (SC)","Mohania (SC) (SC)",204,137327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,34,0,0,40.2205352783203,97.0237274169922,27.8238391876221,"SC","3B",2014-04-10,83.7158355712891,25.1663970947266,1,0.5,1,2,1,0,0
"141","Bihar","Sasaram (SC) (SC)","Sasaram",208,151254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,10,34,0,0,36.9504013061523,58.857105255127,18.0491390228271,"SC","3B",2014-04-10,84.0323104858398,24.8819427490234,1,0.5,1,2,1,0,0
"142","Chattisgarh","BILASPUR","Beltara",31,124576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,28.2847080230713,29.7952632904053,24.7409019470215,"GEN","6",2014-04-24,82.206169128418,22.2054748535156,1,0.5,0,2,1,0,0
"143","Chattisgarh","BILASPUR","Bilaspur",30,136923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,28.2847080230713,29.7952632904053,24.7409019470215,"GEN","6",2014-04-24,82.160026550293,22.0744361877441,1,0.5,0,2,1,0,0
"144","Chattisgarh","BILASPUR","Bilha",29,162688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,42.772029876709,81.8015365600586,39.5481147766113,"GEN","6",2014-04-24,82.0181198120117,21.9424095153809,1,0.5,0,2,1,0,0
"145","Chattisgarh","BILASPUR","Kota",25,130265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,41.8636512756348,81.1519622802734,51.5322418212891,"GEN","6",2014-04-24,81.9734268188477,22.4940605163574,1,0.5,0,2,1,0,0
"146","Chattisgarh","BILASPUR","Lormi",26,117924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,48.4590263366699,94.4859008789062,42.5174369812012,"GEN","6",2014-04-24,81.6945495605469,22.3884429931641,1,0.5,0,2,1,0,0
"147","Chattisgarh","BILASPUR","Masturi (SC)",32,147005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,42.2243957519531,97.1433486938477,42.2848510742188,"GEN","6",2014-04-24,82.3098754882812,21.9997043609619,1,0.5,0,2,1,0,0
"148","Chattisgarh","BILASPUR","Mungeli (SC)",27,136654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,44.2741432189941,85.3748931884766,35.6218566894531,"GEN","6",2014-04-24,81.7117691040039,22.0707359313965,1,0.5,0,2,1,0,0
"149","Chattisgarh","BILASPUR","Takhatpur",28,133953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,5,0,0,41.1555671691895,83.4407043457031,35.5715370178223,"GEN","6",2014-04-24,81.9681930541992,22.1503067016602,1,0.5,0,2,1,0,0
"150","Chattisgarh","DURG","Navagarh (SC)",70,146610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,7,0,0,43.0107421875,91.3045883178711,32.9493980407715,"GEN","6",2014-04-24,81.6508560180664,21.8536128997803,1,0.5,0,2,1,0,0
"151","Chattisgarh","JANJGIR","Akaltara",33,127400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,3,0,0,36.3357582092285,87.101318359375,37.7220573425293,"SC","6",2014-04-24,82.4786605834961,22.0843467712402,1,0.5,0,2,1,0,0
"152","Chattisgarh","JANJGIR","Chandrapur",36,128880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,3,0,0,37.929069519043,90.5727767944336,41.2372703552246,"SC","6",2014-04-24,83.0956802368164,21.8393592834473,1,0.5,1,2,1,0,0
"153","Chattisgarh","JANJGIR","Jaijaipur",37,124781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,3,0,0,40.8562622070312,95.162223815918,39.5777130126953,"SC","6",2014-04-24,82.8515319824219,21.8384342193604,1,0.5,1,2,1,0,0
"154","Chattisgarh","JANJGIR","Janjgir-champa",34,124192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,3,0,0,33.3947486877441,73.4999313354492,27.6995944976807,"SC","6",2014-04-24,82.6117935180664,21.9357967376709,1,0.5,0,2,1,0,0
"155","Chattisgarh","JANJGIR","Kasdol",44,176454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,3,0,0,39.0406532287598,95.7626647949219,38.1582641601562,"SC","6",2014-04-24,82.2854614257812,21.5364284515381,1,0.5,0,2,1,0,0
"156","Chattisgarh","JANJGIR","Pamgarh (SC)",38,110634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,3,0,0,38.9298095703125,90.1592254638672,40.3818855285645,"SC","6",2014-04-24,82.5085983276367,21.8174781799316,1,0.5,0,2,1,0,0
"157","Chattisgarh","JANJGIR","Sakti",35,122672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Raigarh","FM",6,"Chhattisgarh","Hindi",3,1,2014-04-22,75,2,46,1,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,22,3,0,0,36.120288848877,82.5767669677734,39.5445289611816,"SC","6",2014-04-24,82.8320999145508,22.0477695465088,3,0.875,1,1.14285719394684,0,0,1
"158","Chattisgarh","KORBA","Baikunthpur",3,114607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,35.0871810913086,63.5557136535645,43.3685340881348,"GEN","6",2014-04-24,82.5463714599609,23.2016925811768,1,0.5,1,2,1,0,0
"159","Chattisgarh","KORBA","Bharatpur-sonhat (ST)",1,121502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,47.2585906982422,100,70.6738052368164,"GEN","6",2014-04-24,82.1551818847656,23.5908870697021,1,0.5,1,2,1,0,0
"160","Chattisgarh","KORBA","Katghora",22,138086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,30.2337055206299,32.7259941101074,36.3210296630859,"GEN","6",2014-04-24,82.5692749023438,22.3639392852783,2,0.75,1,1.33333337306976,0,1,0
"161","Chattisgarh","KORBA","Korba",21,148699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,34.085205078125,36.0272102355957,41.3202743530273,"GEN","6",2014-04-24,82.7106323242188,22.3593864440918,2,0.75,1,1.33333337306976,0,1,0
"162","Chattisgarh","KORBA","Manendragarh",2,90884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,41.3612899780273,60.1103897094727,56.9408378601074,"GEN","6",2014-04-24,82.2881317138672,23.0998229980469,1,0.5,1,2,1,0,0
"163","Chattisgarh","KORBA","Marwahi (ST)",24,131960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,44.6243286132812,100,67.9591445922852,"GEN","6",2014-04-24,82.0320434570312,22.842945098877,1,0.5,1,2,1,0,0
"164","Chattisgarh","KORBA","Pali-tanakhar (ST)",23,153789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,51.7806167602539,100,76.826301574707,"GEN","6",2014-04-24,82.4052429199219,22.6618843078613,2,0.75,1,1.33333337306976,0,1,0
"165","Chattisgarh","KORBA","Rampur (ST)",20,152542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,4,0,0,34.085205078125,36.0272102355957,41.3202743530273,"GEN","6",2014-04-24,82.8649063110352,22.4229888916016,1,0.5,1,2,1,0,0
"166","Chattisgarh","RAIGARH (ST)","Dharamjaigarh (ST)",19,151272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,46.9072113037109,93.0667037963867,72.8672180175781,"ST","6",2014-04-24,83.2564697265625,22.4120082855225,2,0.75,1,1.33333337306976,0,1,0
"167","Chattisgarh","RAIGARH (ST)","Jashpur (ST)",12,155905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,41.1780204772949,100,83.5554809570312,"ST","6",2014-04-24,83.8946380615234,23.0107765197754,1,0.5,1,2,1,0,0
"168","Chattisgarh","RAIGARH (ST)","Kharsia",18,154540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,33.15673828125,87.4265594482422,41.9652519226074,"ST","6",2014-04-24,83.1870574951172,21.9723358154297,1,0.5,1,2,1,0,0
"169","Chattisgarh","RAIGARH (ST)","Kunkuri (ST)",13,143476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,40.2606353759766,100,68.4746170043945,"ST","6",2014-04-24,83.9683609008789,22.642951965332,1,0.5,1,2,1,0,0
"170","Chattisgarh","RAIGARH (ST)","Lailunga (ST)",15,147050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,36.2378158569336,100,58.5108451843262,"ST","6",2014-04-24,83.521598815918,22.2016162872314,2,0.75,1,1.33333337306976,0,1,0
"171","Chattisgarh","RAIGARH (ST)","Pathalgaon (ST)",14,156675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,40.2606353759766,100,68.4746170043945,"ST","6",2014-04-24,83.6831359863281,22.6213436126709,1,0.5,1,2,1,0,0
"172","Chattisgarh","RAIGARH (ST)","Raigarh",16,168752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,29.5166625976562,96.606559753418,34.9430236816406,"ST","6",2014-04-24,83.4030914306641,21.7627620697021,1,0.5,1,2,1,0,0
"173","Chattisgarh","RAIGARH (ST)","Sarangarh (SC)",17,168465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,2,0,0,38.1266784667969,93.4870223999023,45.8426055908203,"ST","6",2014-04-24,83.1577606201172,21.544979095459,1,0.5,1,2,1,0,0
"174","Chattisgarh","RAIPUR","Baloda bazar",45,164732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,8,0,0,38.3640518188477,89.7262878417969,30.1590614318848,"GEN","6",2014-04-24,81.9498291015625,21.5937442779541,1,0.5,0,2,1,0,0
"175","Chattisgarh","RAIPUR","Bhatapara",46,140065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,8,0,0,40.5100975036621,71.6977767944336,35.8228187561035,"GEN","6",2014-04-24,81.9413986206055,21.7393608093262,1,0.5,0,2,1,0,0
"176","Chattisgarh","SARGUJA (ST)","Ambikapur",10,162552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,52.3226623535156,100,70.0892028808594,"ST","6",2014-04-24,82.9762649536133,22.9012908935547,1,0.5,1,2,1,0,0
"177","Chattisgarh","SARGUJA (ST)","Bhatgaon",5,156340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,55.1955986022949,100,65.5970687866211,"ST","6",2014-04-24,82.8381423950195,23.5123748779297,1,0.5,1,2,1,0,0
"178","Chattisgarh","SARGUJA (ST)","Lundra (ST)",9,142811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,38.5811386108398,56.716609954834,44.1868019104004,"ST","6",2014-04-24,83.2705383300781,23.0364151000977,1,0.5,1,2,1,0,0
"179","Chattisgarh","SARGUJA (ST)","Pratappur (ST)",6,150041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,52.0018844604492,91.4692001342773,65.7328720092773,"ST","6",2014-04-24,83.1275253295898,23.6507339477539,1,0.5,1,2,1,0,0
"180","Chattisgarh","SARGUJA (ST)","Premnagar",4,150125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,49.7827911376953,100,52.1577644348145,"ST","6",2014-04-24,82.7654190063477,23.0635623931885,1,0.5,1,2,1,0,0
"181","Chattisgarh","SARGUJA (ST)","Ramanujganj (ST)",7,136057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,51.422061920166,92.9236145019531,54.9093818664551,"ST","6",2014-04-24,83.4999847412109,23.743782043457,2,0.75,1,1.33333337306976,0,1,0
"182","Chattisgarh","SARGUJA (ST)","Samri (ST)",8,147254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ambikapur","MW",20,"Chhattisgarh","Hindi",3,1,2014-04-22,125,2,49,1,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,52.7785491943359,100,79.1227416992188,"ST","6",2014-04-24,83.6876831054688,23.3625545501709,2,0.75,1,1.33333337306976,0,1,0
"183","Chattisgarh","SARGUJA (ST)","Sitapur (ST)",11,142125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,22,1,0,0,61.2892265319824,100,79.1597595214844,"ST","6",2014-04-24,83.419677734375,22.8414688110352,1,0.5,1,2,1,0,0
"184","Jharkhand","Giridih","Bermo",35,179047,4,89.7903902327322,89.7903902327322,89.7903902327322,89.7903902327322,8.68878004099482,0,0,0,0,0,81.3976647496701,81.3976647496701,81.3976647496701,81.3976647496701,12.6156629405565,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,6,0,0,47.0737800598145,96.5698089599609,43.8660621643066,"GEN","5",2014-04-17,85.9955368041992,23.686279296875,1,0.5,0,2,1,0,0
"185","Jharkhand","Giridih","Dumri",33,158318,4,89.1389481928776,89.1389481928776,89.1389481928776,89.1389481928776,9.98180876463826,0,0,0,0,0,74.6264867540842,74.6264867540842,74.6264867540842,74.6264867540842,24.1460287640107,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,6,0,0,47.778377532959,92.9187698364258,20.6153812408447,"GEN","5",2014-04-17,86.0336685180664,23.9455108642578,1,0.5,0,2,1,0,0
"186","Jharkhand","Giridih","Gomia",34,161338,4,88.2693475808551,88.2693475808551,88.2693475808551,88.2693475808551,18.4110376972567,0,0,0,0,0,78.9414777768815,78.9414777768815,78.9414777768815,78.9414777768815,15.8304428490764,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,6,0,0,44.5439796447754,56.6204566955566,32.4852409362793,"GEN","5",2014-04-17,85.7762756347656,23.7283878326416,1,0.5,0,2,1,0,0
"187","Jharkhand","Hazaribagh","Barhi",21,157287,4,86.2467972559716,86.2467972559716,86.2467972559716,86.2467972559716,15.7012340498579,0,0,0,0,0,83.8107973735192,83.8107973735192,83.8107973735192,83.8107973735192,12.4063501860138,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,43.3775825500488,96.6869354248047,28.4487133026123,"GEN","5",2014-04-17,85.3765182495117,24.3471946716309,1,0.5,0,2,1,0,0
"188","Jharkhand","Hazaribagh","Barkagaon",22,193782,4,86.2943926680497,86.2943926680497,86.2943926680497,86.2943926680497,22.8075879080616,0,0,0,0,0,82.906007452774,82.906007452774,82.906007452774,82.906007452774,17.0164492342598,0,0,0,0,0,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,"","",NA,"","",NA,NA,NA,NA,NA,-9,NA,20,14,0,0,45.1296768188477,96.3840713500977,30.9758186340332,"GEN","5",2014-04-17,85.2227020263672,23.7719764709473,1,0.5,0,2,1,0,0
